,category,title,text
276,baggage,"Могу ли я провезти в ручной клади жидкости, приобретенные в магазине беспошлинной торговли (Duty Free), если лечу с пересадкой?","Жидкости, приобретенные в Duty Free в аэропорту вылета, покинувшие в трансферном аэропорту стерильную зону, могут быть вновь допущены к перевозке на борту судна в порядке установленном Правилами проведения предполетного и послеполетного досмотров (утвержденным Приказом Минтранса РФ от 25.07.2007 №104 «Об утверждении правил проведения предполетного и послеполетного досмотров»), то есть на основании общих правил для ручной клади: в емкостях вместимостью не более 100 мл. 
Жидкости, объемом более 100 мл, приобретенные в Duty Free можно провозить в ручной клади на трансферных рейсах только в случаях, когда пассажир не покидает трансферной зоны аэропорта. Если пассажир покидает трансферную зону, то данные товары в пункте трансфера необходимо сдавать в багаж."
277,baggage,Могу ли я провезти в ручной клади детскую коляску?,"Все детские люльки или автомобильные кресла любых размеров при перевозке ребёнка до 2-х лет, а также коляски при перевозке ребёнка в возрасте до 11 лет (включительно) провозятся бесплатно сверх стандартной нормы багажа или в дополнение к ручной клади.
Люлька разборной коляски допускается к перевозке в салоне самолёта, если её габариты не превышают 55х40х20. Складывающаяся коляска-трость сдаётся в багаж.
Коляска без ребёнка до 11-х лет перевозится на общих основаниях."
278,baggage,"Есть ли ограничения по количеству, весу и габаритам для ручной клади?","Да, такие ограничения есть — для удобства размещения в салоне пассажиров и безопасности полёта.
Норма ручной клади на рейсах S7 Airlines:

Для экономического класса: 1 место весом до 10 кг и габаритами не более 55х40х20.
Для бизнес-класса: 2 места общим вес до 15 кг.

В зоне регистрации рейсов есть специальные рамки-ограничители, с помощью которых вы можете проверить, соответствует ли ваша ручная кладь установленным габаритам."
279,baggage,Можно ли оформить багаж и ручную кладь на сайте?,"Нет, багаж и ручную кладь вы можете оформить только в аэропорту — за специальными стойками «Приём багажа» или обычными стойками."
280,baggage,Что можно взять с собой в салон самолёта в качестве ручной клади?,"Возьмите в салон то, что может понадобиться вам во время перелёта или сразу после посадки самолёта. Это может быть:

Дамская сумочка или портфель;
Папка для бумаг;
Зонтик;
Трость;
Букет цветов;
Верхняя одежда;
Книги, журналы для чтения в полёте;
Детское питание для ребёнка во время полёта;
Мобильный телефон;
Фотоаппарат;
Видеокамера;
Ноутбук;
Костюм в портпледе;
Детская коляска при перевозке ребенка в возрасте до 11 лет (включительно);
Люлька или автомобильное кресло при перевозке ребенка до 2-х лет;
Костыли, складная кресло-коляска, имеющие габариты, позволяющие безопасно разместить их в салоне ВС на полке над пассажирским сидением. либо под сидением впереди стоящего пассажирского кресла при перевозке пассажира с ограниченной подвижностью."
282,baggage,Что запрещено перевозить в самолёте?,"Огнестрельное оружие, охотничьи патроны, взрывчатые вещества, фейерверки, сигнальные ракеты.
Окисленные материалы и перекиси органического происхождения, отбеливатели и комплекты ремонтных инструментов из стекловолокна.
Сжатые газы, бутан, кислород, пропан и баллоны аквалангов.
Яды, средства от насекомых, гербициды, мышьяк, цианиды, вещества инфекционного характера, бактерии, вирусы.
Едкие вещества, ртуть, кислоты, щёлочи, жидкостный элемент батареек.
Легковоспламеняющиеся жидкости и твердые материалы, бензин для зажигалок и печей, краска и все виды спичек.
Радиоактивные материалы."
283,baggage,Где и в каком виде перевозится оружие в самолёте?,"Во время полёта оружие находится в специальных запираемых металлических ящиках, которые стоят в изолированных багажных отсеках самолёта.
Заранее позаботьтесь об упаковке — она должна отвечать требованиям безопасности и сохранности оружия. Это может быть специальная тара, футляр, кейс, чехол. Оружие должно быть разряжено. Боеприпасы нужно упаковать в стандартные коробки и поместить отдельно от оружия."
284,baggage,Как оформляется перевозка оружия и боеприпасов при трансферных перелётах?,В этом случае оружие не оформляется до конечного пункта следования. В аэропорту состыковки вам необходимо получить оружие и оформить его на следующий рейс.
285,baggage,Могу я провезти в самолёте оружие и боеприпасы?,"Да, можете, если у вас есть разрешение на право хранения и ношения оружия. В случае международной перевозки дополнительно к этому в таможенный пункт аэропорта вылета необходимо предоставить разрешение органов внутренних дел РФ на право ввоза (вывоза) в (из) РФ оружия и боеприпасов к нему. В целях безопасности без разрешения на право хранения и ношения оружия пассажирам нельзя иметь при себе огнестрельное, газовое и холодное оружие всех видов во время полёта.
До регистрации на рейс вам нужно будет оформить оружие и заполнить соответствующие документы. Поэтому рекомендуем вам приехать в аэропорт заблаговременно, не позднее чем за два часа до вылета самолёта. На рейсах S7 вес разрешённого оружия входит в норму бесплатного провоза багажа.
Дополнительную информацию о необходимых документах для ввоза (вывоза) оружия и о порядке их оформления вы можете получить в Федеральной таможенной службе РФ по телефону +7 495 449-77-71."
286,baggage,Я перевожу в самолёте оружие. Где и как мне можно получить его в пункте назначения?,"После посадки самолёта оружие выдаётся в помещении службы авиационной безопасности. При этом вам нужно предъявить документы:

на право хранения и ношения оружия,
подтверждающий приём оружия к перевозке,
удостоверяющий личность.

Дополнительную информацию о необходимых документах для ввоза (вывоза) оружия и о порядке их оформления вы можете получить в Федеральной таможенной службе РФ по телефону +7 495 449-77-71."
287,baggage,Могу я провезти в самолёте горные лыжи и сноуборд?,"На S7 Airlines пассажир может бесплатно провезти 1 комплект спортивного снаряжения в дополнение к основному багажу:

пару горных лыж с лыжными палками или сноуборд;
дополнительное снаряжение (ботинки, шлемы, очки, специальная одежда).
Спортивное оборудование провозится в чехле общей массой не более 23 кг для тарифов Эконом класса и 32 кг для Бизнес класса. Чехол весом свыше 32 кг оплачивается как тяжеловесный багаж.
Обратите внимание, что на рейсах наших партнёров действуют другие правила перевозки горнолыжного снаряжения. Узнать об этом подробнее можно в контактном центре S7 по телефону 8 800 700-0707 (по России бесплатно). Сделать звонок вы можете с сайта — кнопка «Звонок онлайн» находится в нижней части экрана."
289,baggage,Правила перемещения товаров через границу Таможенного союза,С особенностями совершения таможенных операций в аэропорту Домодедово вы можете ознакомиться на информационном портале Домодедовской таможни.
290,baggage,Можно ли заполнить таможенную декларацию онлайн?,"Да. На информационном портале в тестовом режиме запущена функция электронного заполнения пассажирской таможенной декларации. С помощью портала можно заполнить и распечатать пассажирскую декларацию дома или в офисе.  Также ее можно заполнить через любое мобильное устройств, а потом распечатать на терминал печати, расположенном в аэропорту Домодедово.
С общей информацией по вопросам таможенного регулирования, а так же организации и времени работы Домодедовской таможни, можно ознакомиться на официальном сайте"
292,baggage,Сколько стоит провоз животного?,"Вы можете посмотрете развернутую информацию по адресу https://www.s7.ru/info/faq/faq.dot?cat=baggage&subCat=animals-1#stoimost-provoza-zhivotnogo. Более подробную информацию вы можете получить, позвонив в контактный центр S7 по телефону 8 800 700-0707 (по России бесплатно). Сделать звонок вы можете с сайта — ссылка «Звонок онлайн» находится в нижней части экрана."
294,baggage,Когда и как нужно сделать запрос на перевозку животного?,"Не позднее чем за 48 часов до вылета самолёта позвоните в контактный центр S7 по телефону 8 800 700-0707 (по России бесплатно), чтобы сделать запрос на перевозку животного."
295,baggage,"Что делать, если багаж потерялся?","Если вы не нашли свой багаж на транспортной ленте, обратитесь к сотруднику аэропорта, ответственному за розыск багажа.
Также вы можете зарегистрироваться в системе World Tracеr и в режиме «онлайн» самостоятельно проверять статус вашего багажа. Эта международная автоматизированная система используется для того, чтобы отслеживать нахождение и перемещение разыскиваемого багажа во всём мире."
296,baggage,Что делать при обнаружении неисправности (повреждения или недостачи содержимого) багажа?,"В случае если при получении багажа вы обнаружили его неисправность (повреждение или недостачу содержимого), обратитесь к сотруднику аэропорта для составления соответствующего документа о неисправности багажа (коммерческий акт, PIR), не покидая зоны выдачи багажа."
297,time_table-1,Может ли авиакомпания изменить расписание рейсов?,"Да. Авиакомпания может отменить, перенести или задержать выполнение рейса, указанного в билете, заменить самолёт и изменить маршрут полёта в целях безопасности или по требованию компетентных государственных органов.
Если расписание вашего полёта изменится, мы примем все возможные меры, чтобы проинформировать вас — по email или другим способом. Также актуальное расписание рейсов вы всегда можете посмотреть на сайте в разделе Расписание полётов S7."
298,time_table-1,Как на сайте посмотреть расписание полётов?,"На главной странице зайдите в раздел «Информация» и выберите «Расписание».
Также вам может быть полезен раздел «Табло рейсов»: зная номер рейса или направление, вы сможете узнать статус рейса. Чтобы вплоть до посадки в самолёт получать актуальную информацию о статусе рейса на свой телефон (SMS) или по email, подпишитесь на бесплатную услугу S7 — оповещение о статусе рейса."
299,time_table-1,Как купить авиабилеты по самому выгодному тарифу?,"Когда вы покупаете авиабилет онлайн на определённую дату, в первую очередь вам предлагается вариант по самой низкой цене на это число. Если вы хотите купить билет ещё дешевле, расширьте временной диапазон поиска — например, посмотрите, сколько стоят билеты на рейсы всей недели.
Другой вариант выгодной покупки — воспользоваться специальными предложениями от S7 Airlines."
300,time_table-1,Можно ли оформить справку для компенсации расходов на оплату стоимости проезда и провоза багажа к месту использования отпуска и обратно?,"Да, можно. 
Заявки на оформление справок принимаются в офисах уполномоченного агента ПАО «Авиакомпания «Сибирь» , ООО «С 7 БИЛЕТ», а также — в отсутствии по месту проживания пассажира офиса ООО «С 7 БИЛЕТ» — по почте заказным письмом на юридический адрес Перевозчика."
301,time_table-1,В чем различие тарифов?,"Что бы вы ни планировали, у вас всегда есть возможность подобрать подходящий вариант из 4 тарифных групп. Мы сделали выбор простым, а билеты — доступными для покупки при наличии мест на рейсе.
Эконом Базовый — включает только перелёт + ручную кладь до 10 кг. Билет по этому тарифу нельзя обменять или вернуть, зато его цена всегда самая низкая.
Эконом Гибкий — включает перелёт + 1 место багажа до 23 кг + ручную кладь до 10 кг, возможность выбрать места в салоне самолёта или изменить дату/маршрут.
Бизнес Базовый — включает перелёт в салоне бизнес-класса, 1 место багажа до 32 кг + ручную кладь до 15 кг. Не включает бизнес-зал и не предусматривает возврат билета в случае отказа от поездки. Изменения даты/маршрута возможны только со сбором.
Бизнес Гибкий — включает услуги бизнес-зала, перелёт в салоне бизнес-класса, 2 места багажа до 32 кг каждое + ручную кладь до 15 кг. Возврат, обмен билета или изменение даты/маршрута доступны без сборов.
Вы так же можете найти выгодный вариант перелёта среди специальных предложений от S7 Airlines."
310,time_table-1,Какие акции сейчас проходят в S7?,Вся актуальная информация об акциях — на странице «Специальные предложения от S7».
311,time_table-1,Когда обычно у вас бывают распродажи?,"Распродажи могут проходить в любое время года. Чтобы быть в курсе событий, читайте наши новости и смотрите раздел «Специальные предложения от S7»."
312,time_table-1,Какие услуги предусмотрены при перелёте экономическим классом?,"Экономический класс S7 Airlines — это оптимальное сочетание стоимости перелёта и комфорта: уютный салон, удобные кресла, питание и напитки в полёте, свежая пресса, возможность путешествовать с багажом или без него.
Норма бесплатного багажа при покупке перелёта до 1 декабря 2015: 
1 место багажа весом до 23 кг + ручная кладь до 10 кг.
Норма бесплатного багажа при покупке перелёта с 1 декабря 2015: 
По тарифу Эконом Базовый — только ручная кладь, 1 место весом до 10 кг, размерами не более 55х40х20 см.
По тарифу Эконом Гибкий —  1 место багажа весом до 23 кг + ручная кладь, 1 место весом до 10 кг, размерами не более 55х40х20."
313,time_table-1,Какие услуги я получу при перелёте бизнес-классом?,"При покупке перелёта бизнес-классом S7 Airlines до 1 декабря 2015  вы получаете:

Прохождение формальных процедур в аэропорту вне очереди;
Повышенную норму бесплатного багажа и ручной клади (2 места багажа весом до 32 кг каждое, ручная кладь до 15 кг);
Услуги бизнес-залов в аэропорту;
Комфортабельные кресла и индивидуальное пространство на борту самолёта;
Свежую деловую и развлекательную прессу;
Специальное меню, алкоголь и горячие напитки во время полёта. 

При покупке перелёта бизнес-классом S7 Airlines с 1 декабря 2015 вы получаете:
По тарифу Бизнес Базовый:

Прохождение формальных процедур в аэропорту вне очереди;
Повышенную норму бесплатного багажа и ручной клади (1 место багажа весом до 32 кг + ручная кладь до 15 кг);
Комфортабельные кресла и индивидуальное пространство на борту самолёта;
Свежую деловую и развлекательную прессу;
Специальное меню, алкоголь и горячие напитки во время полёта. 

По тарифу Бизнес Гибкий: 

Прохождение формальных процедур в аэропорту вне очереди;
Повышенную норму бесплатного багажа и ручной клади (2 места багажа весом 32 кг каждое + ручная кладь до 15 кг);
Услуги бизнес-залов в аэропорту;
Комфортабельные кресла и индивидуальное пространство на борту самолёта;
Свежую деловую и развлекательную прессу;
Специальное меню, алкоголь и горячие напитки во время полёта."
314,time_table-1,Сколько стоит отправить «Летающий конверт»?,Тарифы на эту услугу можно посмотреть в разделе сайта «Летающие конверты».
315,time_table-1,В каких городах доступна услуга «Летающие конверты»?,"Список аэропортов, где работает этот сервис, есть в разделе сайта «Летающие конверты»."
316,airport,Какими услугами без дополнительной платы я могу воспользоваться в аэропорту?,"Без дополнительной оплаты авиакомпания предоставляет в аэропорту следующие услуги:

Регистрация пассажира на рейс и оформление багажа, проведение специального контроля авиационной безопасности пассажиров, багажа и грузов.
Трансфер пассажиров от здания аэровокзала к самолёту (или наоборот), их посадка на борт воздушного судна и высадка в пункте назначения.
Доставка багажа и груза до самолёта и обратно, его погрузка на воздушное судно и выгрузка из него.
Проведение таможенного, пограничного, при необходимости санитарно-карантинного, визового, иммиграционного, ветеринарного и карантинного фитосанитарного контроля при международном перелёте.
Размещение пассажиров с детьми в комнате матери и ребёнка (если эта услуга есть в  аэропорту).
Два телефонных звонка или два сообщения по электронной почте в случае задержки рейса более двух часов.
Прохладительные напитки в случае задержки рейса более двух часов.
Горячее питание для пассажиров в случае задержки рейса более четырёх часов и далее каждые шесть часов в дневное время и восемь часов в ночное время.
Размещение пассажиров в гостинице в случае задержки рейса более восьми часов в дневное время и более шести часов в ночное время.
Трансфер пассажиров от аэропорта до гостиницы и обратно в тех случаях, когда гостиница предоставляется бесплатно.
Организация хранения багажа."
317,airport,Можно ли побыстрее пройти формальные процедуры в аэропорту?,"Да, это возможно. Следуйте нашим советам:

Ответственно подойдите к запрету на перевоз в самолёте некоторых веществ и предметов. Заранее позаботьтесь о том, чтобы в вашем багаже и ручной клади их не было. Изъятие запрещённых веществ и предметов требует дополнительного времени — в этом случае вы задерживаете и себя, и других.
Самостоятельно пройдите регистрацию на рейс на сайте (она начинается за 30 часов и заканчивается за 50 минут до вылета самолёта). По возможности распечатайте посадочные талоны на все сегменты полёта для всех пассажиров, зарегистрированных онлайн, и возьмите талоны с собой в аэропорт.
Если у вас на руках есть распечатанные посадочные талоны и вы путешествуете налегке — только с ручной кладью (и значит, оформлять багаж вам не нужно), в аэропорту сразу проходите на контроль безопасности и посадку в самолёт."
318,airport,Как в аэропорту обслуживаются официальные лица?,"Официальные лица в аэропорту обслуживаются в специальных помещениях аэропорта — залах официальных лиц и делегаций, если такие имеются, на основании заявок от представителей государственных, общественных, политических, религиозных и коммерческих организаций. Обслуживание в таких залах является платным.
Все формальности при регистрации официальных лиц не отличаются от общепринятых. Официальные лица должны прибыть в аэропорт отправления не позднее времени окончания регистрации пассажиров на рейс.
Трансфер пассажиров, обслуживаемых в зале официальных лиц и делегаций, к воздушному судну, а также доставка их ручной клади и багажа осуществляется в последнюю очередь отдельно от других пассажиров.
Высадка пассажиров, обслуживаемых в зале официальных лиц и делегаций, и выгрузка багажа в аэропорту назначения производятся в первую очередь."
319,airport,Какие формальные процедуры и в каком порядке нужно пройти в аэропорту?,"Если вы не прошли регистрацию онлайн, приехав в аэропорт, зарегистрируйтесь на рейс за стойкой регистрации или в киоске самостоятельной регистрации, если он есть в аэропорту вылета. Если вы летите с багажом, сдайте его сотрудникам аэропорта за стойкой «Приём багажа» или за обычной стойкой. Затем пройдите на предполётный контроль безопасности и досмотр и, наконец, на посадку в самолёт.
Чтобы успеть пройти все формальности без суеты и спешки, рекомендуем приехать в аэропорт как минимум за два часа до вылета самолёта по расписанию. Напоминаем, что регистрация на рейс обычно заканчивается за 40 минут до вылета самолёта по расписанию, а посадка в самолёт — за 25 минут. Пассажиры, прибывшие на регистрацию или на посадку позднее, считаются опоздавшими и на борт самолёта не допускаются."
320,airport,"За сколько часов до вылета самолёта нужно приехать в аэропорт, чтобы успеть пройти все формальные процедуры?","Рекомендуем приехать в аэропорт минимум за два часа до вылета самолёта по расписанию. Комфортный запас времени избавит вас от лишних хлопот и суеты перед рейсом.
Помните, что регистрация на рейс обычно заканчивается за 40 минут до вылета самолёта по расписанию, а посадка в самолёт — за 25 минут. Пассажиры, прибывшие на регистрацию или на посадку позднее, считаются опоздавшими и на борт самолёта не допускаются."
321,airport,"Приехав в аэропорт, что делать в первую очередь?","1. Пройдите в зону регистрации S7 и сдайте багаж сотрудникам за специальными стойками приёма багажа или за обычными стойками.
2. Если вы путешествуете с ручной кладью — вещами, которые возьмёте с собой в салон самолёта (весом до 10 кг и размерами не более 55х40х20 см), и у вас на руках есть распечатанный посадочный талон — сразу проходите на контроль безопасности и посадку в самолёт."
322,airport,Какую информацию предоставляет S7 пассажирам в аэропорту?,"В аэропорту вы всегда сможете узнать о:

времени вылета и прилёта самолёта по расписанию;
месте и времени начала и окончания регистрации пассажиров и багажа на рейс;
времени посадки в самолёт;
задержке самолёта и её причинах;
расписании рейсов, стоимости перелёта, в том числе о льготных условиях;
правилах перевозки пассажиров, багажа и груза и др."
323,airport,В каких аэропортах есть бизнес-залы S7?,В Домодедово (Москва) и Толмачёво (Новосибирск). Подробная информация — в разделе Бизнес-залы.
324,airport,Кто обслуживается в бизнес-залах S7 Домодедово?,"Для пассажиров с билетами тарифной группы Бизнес Гибкий услуги бизнес-залов включены в стоимость билета. 
Для пассажиров с билетами тарифной группы Бизнес Базовый услуги бизнес-залов доступны за дополнительную плату. 
Узнать подробности можно в разделе Бизнес-залы."
325,airport,Какие услуги и по каким тарифам предлагаются в бизнес-зале?,Узнать об этом вы можете в разделе «Бизнес-залы».
330,in_flight,"Какие есть ограничения, правила поведения в салоне самолёта?","На борту воздушного судна запрещается:

Создавать ситуации, угрожающие безопасности полёта или жизни, здоровью, чести и достоинству других пассажиров и авиационного персонала — допускать по отношению к ним любое словесное оскорбление и, тем более, физическое насилие.
Употреблять алкогольные напитки, кроме предложенных на борту.
Курить, в том числе электронные сигареты, в течение всего полёта.
Использовать аварийно-спасательное оборудование без соответствующих указаний экипажа.
Использовать во время руления, взлёта, набора высоты, снижения и посадки самолёта портативные компьютеры, переносные компьютерные принтеры, воспроизводящие устройства (магнитофоны, проигрыватели компакт-дисков и кассет, другие лазерные приборы), электронные игрушки, электробритвы, приборы, в конструкции которых используются светодиоды.
Создавать условия, некомфортные для остальных пассажиров и препятствующие работе членов экипажа.
Портить принадлежащее авиакомпании имущество и (или) выносить его из самолёта.
Вставать с места и передвигаться по салону во время руления самолёта по земле, набора высоты и снижения при включённом табло «Застегните ремни».

За нарушение этих правил предусматривается ответственность пассажиров: на внутренних авиалиниях РФ — в соответствии с действующим законодательством РФ; на международных авиалиниях — в соответствии с требованиями международного воздушного права, в частности Международной конвенции «О преступлениях и некоторых других действиях, совершённых на борту ВС», и законодательства, действующего в государстве посадки."
331,in_flight,Можно ли курить на борту самолёта и в аэропорту?,"Курение (как обычных, так и электронных сигарет) на борту воздушного судна категорически запрещено. На территории аэропорта курение разрешено только в специально отведённых для этого местах."
332,company,Когда образовалась авиакомпания S7 Airlines?,"С 2005 года авиакомпания «Сибирь» выполняет полёты под брендом S7 Airlines. История же компании «Сибирь» началась в 1957 году — тогда был выполнен первый гражданский рейс с военного аэродрома в Новосибирской области, который находился в составе Толмачёвского объединённого авиаотряда. На базе этого авиаотряда и была создана компания «Сибирь»."
333,company,Самолёты каких марок летают на рейсах S7?,"Airbus, Boeing и Embraer. Подробнее — в разделе сайта «Флот S7»."
334,company,Какой «возраст» у самолётов S7?,В среднем 8 лет.
335,important-information,"Предупреждение МИД России для российских граждан, выезжающих за границу","МИД России обращает внимание граждан Российской Федерации на то, что угроза подвергнуться задержанию или аресту по запросам правоохранительных органов и специальных служб США в третьих странах сохраняется. Она весьма реальна.
Несмотря на призывы к США наладить нормальное сотрудничество между правоохранительными органами на основе двустороннего Договора о взаимной правовой помощи по уголовным делам (от 1999 г.), американские власти продолжают неприемлемую практику «охоты» за россиянами по всему миру, игнорируя нормы международного права и выкручивая руки другим государствам. Число таких случаев растёт, причём Вашингтон доходит до настоящих похищений наших граждан.
Арестованные таким образом россияне испытывают на себе предвзятое отношение со стороны американского «правосудия». Их всячески, в том числе прямыми угрозами, пытаются склонить к признанию своей вины, несмотря на отсутствие веской доказательной базы, а в случае отказа приговаривают к огромным срокам заключения.
С учетом указанных обстоятельств подтверждаем настоятельную рекомендацию российским гражданам при планировании поездок за рубеж тщательно взвешивать все риски, особенно если есть основания предполагать наличие претензий к ним со стороны американских правоохранительных органов.
МИД России всегда оказывал и продолжит оказывать попавшим в беду россиянам необходимую консульскую и правовую помощь, добиваясь безусловного соблюдения их законных прав и интересов, а также скорейшего возвращения на Родину. Для того чтобы такое содействие было оперативным, рекомендуем по приезду в страну вставать на консульский учёт в российском посольстве или консульстве. В случае возникновения проблем с местными властями или правоохранительными органами необходимо незамедлительно найти возможность напрямую или через родственников проинформировать об этом ближайшее российское дипломатическое или консульское представительство, информация о контактных телефонах которых предоставляется операторами сотовой связи после пересечения границы."
